pop,prop,class,label
99317,P115,Q17156793,RAG
224,P115,Q54190181,RAG
815,P115,Q26895936,RAG
188,P115,Q26895936,RAG
306,P115,Q26895936,RAG
12885,P115,Q476028,RAG
150,P115,Q1539532,RAG
62,P115,Q1539532,RAG
30447,P115,Q476028,RAG
6491,P115,Q43009164,RAG
19730,P115,Q4498974,RAG
166,P115,Q476028,RAG
54,P115,Q26894053,RAG
3198,P115,Q4498974,RAG
2962,P115,Q26895936,RAG
118,P115,Q476028,RAG
6718,P115,Q4498974,RAG
269,P115,Q26895936,RAG
355,P115,Q476028,RAG
483,P115,Q1539532,RAG
600,P115,Q13393265,RAG
10306,P115,Q476028,RAG
127,P115,Q26895936,RAG
205,P115,Q26895936,RAG
4204,P115,Q13393265,RAG
116,P115,Q476028,RAG
6079,P115,Q13393265,RAG
136,P115,Q26895936,RAG
246,P115,Q476028,RAG
97,P115,Q26894053,RAG
252,P115,Q13393265,RAG
81,P115,Q1539532,RAG
4821,P115,Q26895936,RAG
214,P115,Q13393265,RAG
6922,P115,Q476028,RAG
52,P115,Q26895936,RAG
357,P115,Q26895936,RAG
4243,P115,Q13393265,RAG
375,P115,Q26895936,RAG
56170,P115,Q13393265,RAG
67,P115,Q476028,RAG
58,P115,Q26894053,RAG
36739,P115,Q13393265,RAG
128,P115,Q26895936,RAG
12638,P115,Q476028,RAG
107,P115,Q26895936,RAG
369,P115,Q26895936,RAG
476,P115,Q26895936,RAG
356,P115,Q476028,RAG
295,P115,Q26895936,RAG
66,P115,Q26894053,RAG
199,P115,Q26895936,RAG
130,P115,Q26895936,RAG
561,P115,Q26895936,RAG
81,P115,Q26895936,RAG
460,P115,Q476028,RAG
257,P115,Q13393265,RAG
59,P115,Q26895936,RAG
61,P115,Q1539532,RAG
123,P115,Q476028,RAG
48,P115,Q26895936,RAG
223,P115,Q26895936,RAG
823,P115,Q26895936,RAG
17744,P115,Q13393265,RAG
112,P115,Q476028,RAG
3263,P115,Q476028,RAG
99,P115,Q1539532,RAG
55,P115,Q476028,RAG
1587,P115,Q26895936,RAG
93,P115,Q26894053,RAG
2571,P115,Q26895936,RAG
102,P115,Q26895936,RAG
1509,P115,Q4498974,RAG
3031,P115,Q26895936,RAG
1673,P115,Q476028,RAG
198,P115,Q54190181,RAG
191,P115,Q26895936,RAG
257,P115,Q26895936,RAG
75,P115,Q26894053,RAG
9668,P115,Q476028,RAG
54,P115,Q27020041,RAG
57,P115,Q1539532,RAG
112,P115,Q1539532,RAG
1002,P115,Q13393265,RAG
79,P115,Q26895936,RAG
37575,P115,Q476028,RAG
477,P115,Q26895936,RAG
275,P115,Q26895936,RAG
13174,P115,Q476028,RAG
378,P115,Q13393265,RAG
3426,P115,Q1539532,RAG
206,P115,Q13393265,RAG
67,P115,Q1539532,RAG
5957,P115,Q2367225,RAG
329,P115,Q1539532,RAG
2255,P115,Q476028,RAG
271,P115,Q26895936,RAG
352,P115,Q26895936,RAG
18486,P115,Q476028,RAG
118,P115,Q1539532,RAG
15065,P115,Q476028,RAG
452,P115,Q26895936,RAG
252,P115,Q1539532,RAG
105,P115,Q26895936,RAG
342,P115,Q26895936,RAG
424,P115,Q13393265,RAG
106,P115,Q26895936,RAG
3523,P115,Q13393265,RAG
95,P115,Q1539532,RAG
860,P115,Q26895936,RAG
48,P115,Q1539532,RAG
627,P115,Q476028,RAG
967,P115,Q26894053,RAG
388,P115,Q476028,RAG
71,P115,Q26895936,RAG
1977,P115,Q476028,RAG
3143,P115,Q26895936,RAG
3372,P115,Q13393265,RAG
2064,P115,Q26895936,RAG
81,P115,Q26894053,RAG
57,P115,Q26895936,RAG
290,P115,Q13393265,RAG
831,P115,Q26895936,RAG
223,P115,Q476028,RAG
137,P115,Q26894053,RAG
47,P115,Q1539532,RAG
140,P115,Q15720476,RAG
3398,P115,Q13393265,RAG
310,P115,Q476028,RAG
144,P115,Q26895936,RAG
56,P115,Q1539532,RAG
920,P115,Q26895936,RAG
2277,P115,Q476028,RAG
150,P115,Q26895936,RAG
2335,P115,Q26895936,RAG
404,P115,Q26895936,RAG
246,P115,Q26895936,RAG
567,P115,Q26894053,RAG
463,P115,Q26894053,RAG
128,P115,Q26895936,RAG
76,P115,Q1539532,RAG
3123,P115,Q26895936,RAG
16319,P115,Q17374546,RAG
146,P115,Q26895936,RAG
37830,P115,Q18558301,RAG
62,P115,Q26894053,RAG
91,P115,Q1539532,RAG
46,P115,Q26895936,RAG
157,P115,Q26894053,RAG
50338,P115,Q13027888,RAG
21219,P115,Q18558301,RAG
279,P115,Q26895936,RAG
5413,P115,Q476028,RAG
265,P115,Q12973014,RAG
6648,P115,Q476028,RAG
10399,P115,Q43009164,RAG
173,P115,Q26895936,RAG
86,P115,Q1539532,RAG
63,P115,Q1539532,RAG
91,P115,Q26894053,RAG
9561,P115,Q13393265,RAG
163,P115,Q26894053,RAG
402,P115,Q476028,RAG
65,P115,Q26895936,RAG
471,P115,Q476028,RAG
92,P115,Q476028,RAG
3328,P115,Q17376093,RAG
1692,P115,Q13393265,RAG
154,P115,Q1539532,RAG
36,P115,Q26895936,RAG
55,P115,Q26895936,RAG
795,P115,Q13393265,RAG
533,P115,Q26895936,RAG
375,P115,Q13393265,RAG
419,P115,Q476028,RAG
84,P115,Q26894053,RAG
637,P115,Q26895936,RAG
125,P115,Q1539532,RAG
3153,P115,Q51481377,RAG
36,P115,Q1539532,RAG
379,P115,Q13393265,RAG
50,P115,Q1539532,RAG
158,P115,Q26895936,RAG
225,P115,Q13393265,RAG
1608,P115,Q2367225,RAG
54,P115,Q1539532,RAG
45,P115,Q26895936,RAG
407,P115,Q476028,RAG
534,P115,Q476028,RAG
47,P115,Q26895936,RAG
96,P115,Q1539532,RAG
641,P115,Q26895936,RAG
1126,P115,Q2367225,RAG
184,P115,Q26894053,RAG
122,P115,Q26894053,RAG
25672,P115,Q13580678,RAG
57,P115,Q26894053,RAG
2070,P115,Q26895936,RAG
690,P115,Q476028,RAG
64,P115,Q26895936,RAG
4321,P115,Q476028,RAG
763,P115,Q103229495,RAG
1203,P115,Q476028,RAG
301,P115,Q26895936,RAG
140,P115,Q26895936,RAG
86,P115,Q26895936,RAG
1426,P115,Q26895936,RAG
1048,P115,Q26895936,RAG
144,P115,Q1539532,RAG
859,P115,Q26895936,RAG
17130,P115,Q476028,RAG
24567,P115,Q110867755,RAG
455,P115,Q26895936,RAG
118,P115,Q26895936,RAG
33268,P115,Q15944511,RAG
288,P115,Q476028,RAG
574,P115,Q15944511,RAG
368,P115,Q476028,RAG
184,P115,Q476028,RAG
245465,P115,Q6979593,RAG
58,P115,Q26895936,RAG
668,P115,Q26895936,RAG
6311,P115,Q476028,RAG
75,P115,Q1539532,RAG
74,P115,Q26895936,RAG
803,P115,Q26894053,RAG
2046,P115,Q13393265,RAG
1562,P115,Q18558301,RAG
1437,P115,Q13393265,RAG
0,P115,Q98562826,RAG
72,P115,Q26895936,RAG
2950,P115,Q476028,RAG
11800,P115,Q476028,RAG
13560,P115,Q4498974,RAG
159,P115,Q476028,RAG
1354,P115,Q18558301,RAG
6975,P115,Q2367225,RAG
99,P115,Q476028,RAG
71,P115,Q26894053,RAG
622,P115,Q26895936,RAG
42238,P115,Q4498974,RAG
76,P115,Q26895936,RAG
251,P115,Q26895936,RAG
46,P115,Q26895936,RAG
2368,P115,Q18558301,RAG
3926,P115,Q476028,RAG
149,P115,Q26895936,RAG
85,P115,Q1539532,RAG
907,P115,Q13393265,RAG
11007,P115,Q18558301,RAG
129,P115,Q1539532,RAG
1710,P115,Q13393265,RAG
267,P115,Q476028,RAG
103,P115,Q26895936,RAG
98,P115,Q1539532,RAG
73,P115,Q26894053,RAG
790,P115,Q4498974,RAG
2604,P115,Q476028,RAG
290,P115,Q14645593,RAG
66,P115,Q26895936,RAG
337,P115,Q28140340,RAG
129,P115,Q26894053,RAG
3715,P115,Q476028,RAG
76629,P115,Q476028,RAG
3063,P115,Q13393265,RAG
1307,P115,Q476028,RAG
503,P115,Q2367225,RAG
428,P115,Q1539532,RAG
2932,P115,Q13393265,RAG
155,P115,Q26894053,RAG
196,P115,Q13393265,RAG
133,P115,Q26895936,RAG
5926,P115,Q476028,RAG
1852,P115,Q15221215,RAG
207,P115,Q13393265,RAG
99,P115,Q26895936,RAG
261,P115,Q26895936,RAG
2334,P115,Q26895936,RAG
23838,P115,Q476028,RAG
68,P115,Q26895936,RAG
32239,P115,Q476028,RAG
148,P115,Q26895936,RAG
6040,P115,Q476028,RAG
79,P115,Q27020041,RAG
367,P115,Q476028,RAG
639,P115,Q26895936,RAG
612,P541,Q28222094,RAG
1487,P541,Q28222117,RAG
2153,P541,Q28221902,RAG
908,P541,Q28222130,RAG
254,P541,Q113932844,RAG
171,P541,Q15261477,RAG
393,P541,Q28222036,RAG
454,P541,Q28221987,RAG
349,P541,Q28221942,RAG
355,P541,Q28221954,RAG
261,P541,Q15261477,RAG
2940,P541,Q15261477,RAG
289,P541,Q28206753,RAG
507,P541,Q28221954,RAG
563,P541,Q28222094,RAG
179,P541,Q28222160,RAG
657,P541,Q28222148,RAG
1375,P541,Q22284407,RAG
3967,P541,Q15261477,RAG
408,P541,Q28222041,RAG
812,P541,Q28222087,RAG
4887,P541,Q15261477,RAG
2187,P541,Q28222041,RAG
253,P541,Q28221942,RAG
905,P541,Q28222195,RAG
6370,P541,Q15261477,RAG
1485,P541,Q76853179,RAG
2267,P541,Q28222195,RAG
1040,P541,Q28221976,RAG
347,P541,Q28222165,RAG
478,P541,Q28222094,RAG
423,P541,Q15261477,RAG
720,P541,Q28222066,RAG
216,P541,Q28222048,RAG
807,P541,Q28222124,RAG
168,P541,Q15261477,RAG
162,P541,Q15261477,RAG
318,P541,Q28222179,RAG
175,P541,Q1128324,RAG
663,P541,Q28222155,RAG
411,P541,Q28222136,RAG
361,P541,Q1128324,RAG
886,P541,Q28206753,RAG
281,P541,Q28221942,RAG
194,P541,Q1128324,RAG
1151,P541,Q849095,RAG
71925,P541,Q47566,RAG
650,P541,Q28221947,RAG
767,P541,Q28222080,RAG
1771,P541,Q28222041,RAG
121,P541,Q15261477,RAG
435,P541,Q28222136,RAG
87,P541,Q40231,RAG
362,P541,Q28222142,RAG
366,P541,Q28222165,RAG
104,P541,Q15261477,RAG
171,P541,Q1128324,RAG
185,P541,Q28222012,RAG
218,P541,Q28206753,RAG
539,P541,Q17317625,RAG
376,P541,Q28222111,RAG
944,P541,Q28222041,RAG
356,P541,Q15261477,RAG
612,P541,Q858439,RAG
603,P541,Q28222066,RAG
3630,P541,Q22162827,RAG
1074,P541,Q28222066,RAG
214,P541,Q15261477,RAG
426,P541,Q28222187,RAG
716,P541,Q107359024,RAG
599,P541,Q109935517,RAG
282,P541,Q28222036,RAG
5904,P541,Q6508670,RAG
2713,P541,Q28222080,RAG
365,P541,Q15261477,RAG
701,P541,Q28221964,RAG
845,P541,Q28221971,RAG
1170,P541,Q15261477,RAG
946,P541,Q28222136,RAG
216,P541,Q15261477,RAG
525,P541,Q858439,RAG
375,P541,Q28222187,RAG
754,P541,Q28221976,RAG
262,P541,Q15261477,RAG
478,P541,Q28222099,RAG
140,P541,Q15261477,RAG
353,P541,Q6808714,RAG
293,P541,Q28221987,RAG
706,P541,Q28221992,RAG
250,P541,Q1128324,RAG
221,P541,Q15261477,RAG
1968,P541,Q28222041,RAG
573,P541,Q28222142,RAG
1572,P541,Q28222148,RAG
974,P541,Q28221987,RAG
602,P541,Q28221992,RAG
1051,P541,Q28222008,RAG
1593,P541,Q28221942,RAG
1736,P541,Q28222001,RAG
1460,P541,Q28222023,RAG
302,P541,Q28222023,RAG
447,P541,Q40231,RAG
289,P541,Q28221964,RAG
207,P541,Q28222060,RAG
256,P541,Q15261477,RAG
297,P541,Q28222036,RAG
1765,P541,Q28222155,RAG
177,P541,Q15261477,RAG
977,P541,Q26878762,RAG
1246,P541,Q28222012,RAG
8768,P541,Q28222191,RAG
2990,P541,Q27962800,RAG
1940,P541,Q28221910,RAG
1014,P541,Q28222060,RAG
1287,P541,Q28221902,RAG
451,P541,Q28222055,RAG
1310,P541,Q28222130,RAG
299,P541,Q28222179,RAG
1194,P541,Q28222001,RAG
205,P541,Q15261477,RAG
1996,P541,Q27962800,RAG
551,P541,Q15280243,RAG
162,P541,Q40231,RAG
768,P541,Q858439,RAG
286,P541,Q15261477,RAG
240,P541,Q28222117,RAG
1631,P541,Q40231,RAG
366,P541,Q28206753,RAG
1403,P541,Q15261477,RAG
753,P541,Q28222165,RAG
564,P541,Q28221935,RAG
1620,P541,Q28221929,RAG
136,P541,Q15261477,RAG
324,P541,Q6808714,RAG
880,P541,Q28222136,RAG
253,P541,Q15261477,RAG
449,P541,Q28206753,RAG
199,P541,Q15261477,RAG
27893,P541,Q47566,RAG
982,P541,Q28222008,RAG
1722,P541,Q28222012,RAG
399,P541,Q28221987,RAG
535,P541,Q28222001,RAG
2964,P541,Q7893160,RAG
37833,P541,Q47566,RAG
529,P541,Q28222099,RAG
2762,P541,Q15261477,RAG
1200,P541,Q28221929,RAG
407,P541,Q22162827,RAG
1458,P541,Q28221976,RAG
5392,P541,Q15261477,RAG
781,P541,Q24713657,RAG
1232,P541,Q28221942,RAG
1136,P541,Q28221971,RAG
890,P541,Q28222094,RAG
141,P541,Q40231,RAG
172,P541,Q28222124,RAG
1133,P541,Q1499496,RAG
534,P541,Q1128324,RAG
2286,P541,Q28221916,RAG
644,P541,Q28221935,RAG
580,P541,Q26878762,RAG
337,P541,Q28222142,RAG
1155,P541,Q3497179,RAG
3138,P541,Q858439,RAG
392,P541,Q28222142,RAG
717,P541,Q28222001,RAG
5388,P541,Q15261477,RAG
3618,P541,Q24713657,RAG
33,P541,Q152450,RAG
1173,P541,Q28222001,RAG
89,P541,Q40231,RAG
122,P541,Q15261477,RAG
1681,P541,Q27962800,RAG
441,P541,Q28222191,RAG
2231,P541,Q107394355,RAG
799,P541,Q28222117,RAG
5312,P541,Q15261477,RAG
1496,P541,Q28222111,RAG
1160,P541,Q28222130,RAG
3331,P541,Q28222160,RAG
4286,P541,Q15261477,RAG
2326,P541,Q28221954,RAG
1354,P541,Q28222160,RAG
5780,P541,Q15261477,RAG
4826,P541,Q15261477,RAG
647,P541,Q28221902,RAG
183,P541,Q28222124,RAG
216,P541,Q28222087,RAG
1624,P541,Q27962800,RAG
308,P541,Q28222142,RAG
357,P541,Q15261477,RAG
213,P541,Q15261477,RAG
531,P541,Q27962800,RAG
1435,P541,Q15261477,RAG
235,P541,Q40231,RAG
1643,P541,Q28221929,RAG
1369,P541,Q28222008,RAG
161,P541,Q1128324,RAG
411,P541,Q28222030,RAG
235,P541,Q15261477,RAG
696,P541,Q28222148,RAG
1079,P541,Q28221910,RAG
102,P541,Q40231,RAG
25694,P541,Q15261477,RAG
1944,P541,Q40231,RAG
312,P541,Q28222041,RAG
195,P541,Q15261477,RAG
7767,P541,Q15261477,RAG
710,P541,Q15261477,RAG
146,P541,Q28221942,RAG
1190,P541,Q28221935,RAG
542,P541,Q28221992,RAG
1605,P541,Q28222099,RAG
330,P541,Q858439,RAG
236,P541,Q15261477,RAG
396,P541,Q858439,RAG
687,P541,Q2115187,RAG
1113,P541,Q22284407,RAG
9533,P541,Q15261477,RAG
329,P541,Q15261477,RAG
2440,P541,Q28222008,RAG
4977,P541,Q7185370,RAG
205,P541,Q28222087,RAG
2620,P541,Q15261477,RAG
400,P541,Q28222030,RAG
538,P541,Q28222030,RAG
286,P541,Q28221947,RAG
814,P541,Q28222041,RAG
611,P541,Q28222094,RAG
907,P541,Q28221929,RAG
486,P541,Q28222136,RAG
513,P541,Q28222001,RAG
1435,P541,Q28222130,RAG
142,P541,Q28206753,RAG
178,P541,Q15261477,RAG
249,P541,Q15261477,RAG
291,P541,Q28222165,RAG
267,P541,Q858439,RAG
344,P541,Q28222066,RAG
1147,P541,Q22266583,RAG
820,P541,Q15261477,RAG
661,P541,Q28222060,RAG
1453,P541,Q28222036,RAG
544,P541,Q28222087,RAG
151,P541,Q28222012,RAG
450,P541,Q15261477,RAG
1225,P541,Q152450,RAG
7454,P541,Q1128324,RAG
274,P541,Q112679272,RAG
786,P541,Q24712693,RAG
231,P541,Q28222117,RAG
412,P541,Q28222165,RAG
266,P541,Q16361747,RAG
228,P541,Q26878762,RAG
1122,P541,Q15261477,RAG
1682,P541,Q27962800,RAG
2418,P541,Q858439,RAG
752,P541,Q858439,RAG
532,P541,Q28221987,RAG
435,P541,Q28222048,RAG
218,P541,Q28222017,RAG
221,P541,Q28221942,RAG
2395,P541,Q28222111,RAG
245,P541,Q28221942,RAG
877,P541,Q2115187,RAG
351,P541,Q28222001,RAG
160,P541,Q15261477,RAG
5844,P541,Q24558942,RAG
719,P541,Q7893160,RAG
1392,P541,Q28222036,RAG
223,P541,Q15261477,RAG
399,P541,Q15261477,RAG
321,P541,Q28222030,RAG
192,P541,Q15261477,RAG
471,P541,Q28222060,RAG
287,P541,Q28222087,RAG
2908,P541,Q28221910,RAG
928,P541,Q28221992,RAG
355,P541,Q28221923,RAG
748,P541,Q28221971,RAG
1690,P541,Q28222048,RAG
4949,P541,Q24558942,RAG
3233,P541,Q15261477,RAG
1355,P541,Q15261477,RAG
380,P541,Q15261477,RAG
1025,P541,Q1076105,RAG
164,P541,Q15261477,RAG
849,P541,Q28221964,RAG
3496,P541,Q15261477,RAG
1029,P541,Q28221971,RAG
847,P541,Q15261477,RAG
14323,P541,Q4128590,RAG
2073,P541,Q28222066,RAG
1177,P541,Q1128324,RAG
230,P541,Q15261477,RAG
347,P541,Q15261477,RAG
416,P541,Q28222105,RAG
1291,P541,Q28222041,RAG
326,P541,Q459555,RAG
215,P541,Q28222130,RAG
1190,P541,Q7893160,RAG
290,P541,Q1128324,RAG
957,P541,Q28222023,RAG
6271,P541,Q28221954,RAG
289,P541,Q152450,RAG
244,P541,Q1128324,RAG
24229,P541,Q6508670,RAG
66997,P541,Q47566,RAG
1853,P541,Q28222142,RAG
328,P541,Q28221947,RAG
8832,P541,Q1128324,RAG
212,P541,Q28222012,RAG
688,P541,Q28221942,RAG
228,P541,Q7893160,RAG
2189,P541,Q28221964,RAG
305,P541,Q26878762,RAG
2993,P541,Q28222001,RAG
654,P541,Q28222130,RAG
2112,P541,Q28222165,RAG
204,P541,Q40231,RAG
2001,P541,Q28221902,RAG
867,P541,Q27962800,RAG
377,P541,Q28222187,RAG
360,P541,Q28222030,RAG
174,P541,Q858439,RAG
765,P541,Q15261477,RAG
812,P541,Q28222055,RAG
310,P541,Q15261477,RAG
662,P541,Q28222148,RAG
1769,P541,Q28222099,RAG
1232,P541,Q28222066,RAG
384,P541,Q28222160,RAG
48925,P541,Q47566,RAG
3522,P541,Q28222148,RAG
2182,P541,Q28221923,RAG
454,P541,Q15261477,RAG
2015,P541,Q849095,RAG
232,P541,Q1128324,RAG
3703,P541,Q15283424,RAG
26475,P541,Q15283424,RAG
1265,P541,Q28222111,RAG
421,P541,Q28221935,RAG
499,P541,Q28222066,RAG
212,P541,Q15261477,RAG
301,P541,Q28222017,RAG
266,P541,Q1128324,RAG
182,P541,Q15261477,RAG
2061,P541,Q1128324,RAG
18968,P541,Q15283424,RAG
6636,P541,Q6508670,RAG
973,P541,Q15261477,RAG
312,P541,Q28222136,RAG
228,P541,Q1128324,RAG
245,P541,Q858439,RAG
11359,P541,Q15261477,RAG
405,P541,Q29054285,RAG
152,P541,Q15261477,RAG
28244,P541,Q47566,RAG
285,P541,Q15261477,RAG
1207,P541,Q22266583,RAG
163,P541,Q15261477,RAG
15750,P541,Q4128590,RAG
643,P541,Q28221942,RAG
3650,P541,Q28221929,RAG
987,P541,Q28222030,RAG
204,P541,Q15261477,RAG
335,P541,Q28222142,RAG
1210,P541,Q28221964,RAG
338,P541,Q15261477,RAG
482,P541,Q28206753,RAG
140,P541,Q15280243,RAG
3208,P541,Q28222179,RAG
1601,P541,Q28222001,RAG
250,P541,Q15261477,RAG
851,P541,Q27962800,RAG
1659,P541,Q28222130,RAG
232,P541,Q15261477,RAG
5106,P541,Q1128324,RAG
1113,P541,Q28221916,RAG
12221,P541,Q15261477,RAG
394,P541,Q28222130,RAG
716,P541,Q28222099,RAG
248,P541,Q28222130,RAG
473,P541,Q28222099,RAG
8519,P541,Q15261477,RAG
269,P541,Q15261477,RAG
16879,P541,Q47566,RAG
298,P541,Q1128324,RAG
319,P541,Q28222036,RAG
322,P541,Q28221942,RAG
112,P541,Q40231,RAG
541,P541,Q28222041,RAG
1817,P541,Q28221929,RAG
536,P541,Q28222148,RAG
456,P541,Q28222030,RAG
151,P541,Q28222124,RAG
511,P541,Q15261477,RAG
204,P541,Q7893160,RAG
978,P541,Q27962800,RAG
102,P541,Q15280243,RAG
132,P541,Q15261477,RAG
718,P541,Q28222105,RAG
727,P541,Q28222094,RAG
725,P541,Q6508670,RAG
202,P541,Q15261477,RAG
437,P541,Q28222073,RAG
804,P541,Q15261477,RAG
90,P541,Q40231,RAG
323,P541,Q28221923,RAG
1517,P541,Q28222105,RAG
1003,P541,Q28221987,RAG
425,P541,Q28221976,RAG
399,P541,Q28222117,RAG
2727,P541,Q22284407,RAG
148,P541,Q858439,RAG
289,P541,Q26878762,RAG
151,P541,Q28206753,RAG
983,P541,Q15261477,RAG
6295,P541,Q15261477,RAG
514,P541,Q28221947,RAG
3451,P541,Q24558942,RAG
166,P541,Q15280243,RAG
353,P541,Q28222001,RAG
512,P541,Q28222023,RAG
1399,P541,Q28222165,RAG
851,P541,Q28206753,RAG
7410,P541,Q7185370,RAG
1119,P541,Q28222087,RAG
1066,P541,Q28221935,RAG
170,P541,Q40231,RAG
9766,P541,Q15261477,RAG
183,P541,Q15261477,RAG
2980,P541,Q15261477,RAG
4492,P541,Q7893160,RAG
116,P541,Q15261477,RAG
188,P541,Q28221923,RAG
334,P541,Q28222130,RAG
1238,P541,Q28221923,RAG
140,P541,Q28221942,RAG
567,P541,Q28222099,RAG
478,P541,Q15261477,RAG
173,P541,Q15261477,RAG
788,P541,Q858439,RAG
178,P541,Q15261477,RAG
388,P541,Q28222191,RAG
843,P541,Q28221992,RAG
220,P541,Q28222142,RAG
899,P541,Q28222136,RAG
1048,P541,Q15261477,RAG
120,P541,Q15261477,RAG
147,P541,Q15261477,RAG
169,P541,Q186431,RAG
193,P541,Q28221947,RAG
1846,P541,Q28222160,RAG
174,P541,Q15261477,RAG
1889,P541,Q15261477,RAG
1025,P541,Q28221971,RAG
247,P541,Q28221992,RAG
333,P541,Q1128324,RAG
773,P541,Q15261477,RAG
1528,P541,Q15261477,RAG
1652,P541,Q28221971,RAG
696,P541,Q28221935,RAG
452,P541,Q28222008,RAG
560,P541,Q858439,RAG
157,P541,Q28221942,RAG
2187,P541,Q106691665,RAG
594,P541,Q28221992,RAG
563,P541,Q28222073,RAG
246,P541,Q28222136,RAG
628,P541,Q15261477,RAG
287,P541,Q15261477,RAG
887,P541,Q112679158,RAG
334,P541,Q15280243,RAG
240,P541,Q28222142,RAG
257,P541,Q28222017,RAG
252,P541,Q15261477,RAG
631,P541,Q28221929,RAG
1038,P541,Q28222066,RAG
2293,P541,Q28221935,RAG
359,P541,Q15261477,RAG
1031,P541,Q28221954,RAG
2652,P541,Q28222142,RAG
242,P541,Q40231,RAG
262,P541,Q27962800,RAG
933,P541,Q40231,RAG
330,P541,Q15261477,RAG
125,P541,Q1128324,RAG
2029,P541,Q28222036,RAG
202,P541,Q28222012,RAG
459,P541,Q2115187,RAG
147,P541,Q15261477,RAG
1570,P541,Q28222105,RAG
1133,P541,Q28221910,RAG
212,P541,Q28222073,RAG
172,P541,Q28222048,RAG
314,P541,Q28222160,RAG
355,P541,Q15261477,RAG
579,P541,Q28222148,RAG
1095,P541,Q28222073,RAG
260,P541,Q28221964,RAG
574,P541,Q28222160,RAG
6528,P541,Q1499496,RAG
341,P541,Q28222030,RAG
380,P541,Q28222001,RAG
829,P541,Q28222080,RAG
3018,P541,Q22284407,RAG
476,P541,Q28222155,RAG
194,P541,Q28222008,RAG
2963,P541,Q28221929,RAG
179,P541,Q15261477,RAG
1222,P541,Q7893160,RAG
1489,P541,Q28222191,RAG
130,P541,Q15261477,RAG
568,P541,Q28221916,RAG
856,P541,Q28222148,RAG
713,P541,Q15261477,RAG
1836,P541,Q849095,RAG
203,P541,Q28221947,RAG
468,P541,Q28222017,RAG
1600,P541,Q28222105,RAG
9364,P541,Q15283424,RAG
1881,P541,Q6508670,RAG
1044,P541,Q28222099,RAG
862,P541,Q28221929,RAG
1066,P541,Q15261477,RAG
499,P541,Q28222191,RAG
147,P541,Q15261477,RAG
451,P541,Q28221923,RAG
301,P541,Q28222191,RAG
6411,P541,Q849095,RAG
1984,P541,Q3586559,RAG
738,P541,Q28222191,RAG
287,P541,Q27962800,RAG
3634,P541,Q15261477,RAG
2341,P541,Q28222142,RAG
437,P541,Q28222160,RAG
1104,P541,Q28221964,RAG
1197,P541,Q15261477,RAG
618,P541,Q28222165,RAG
247,P541,Q15261477,RAG
370,P541,Q28222111,RAG
1541,P541,Q28221971,RAG
336,P541,Q28222030,RAG
242,P541,Q15261477,RAG
163,P541,Q40231,RAG
217,P541,Q1128324,RAG
2033,P541,Q28222099,RAG
1370,P541,Q22284407,RAG
478,P541,Q28222080,RAG
434,P541,Q28222165,RAG
709,P541,Q28222060,RAG
524,P541,Q7893160,RAG
1039,P541,Q849095,RAG
700,P541,Q15261477,RAG
138,P541,Q15261477,RAG
3541,P541,Q28221929,RAG
3094,P541,Q15261477,RAG
3269,P541,Q15261477,RAG
853,P541,Q28222111,RAG
1551,P541,Q15280243,RAG
161,P541,Q28221942,RAG
185,P541,Q28221923,RAG
2466,P541,Q28221964,RAG
236,P541,Q28221902,RAG
1566,P541,Q15261477,RAG
478,P541,Q28222073,RAG
133,P541,Q15261477,RAG
4559,P541,Q15261477,RAG
244,P541,Q40231,RAG
278,P541,Q28222191,RAG
190,P541,Q15261477,RAG
181,P541,Q1128324,RAG
443,P541,Q28222055,RAG
1258,P541,Q28222187,RAG
1126,P541,Q28222165,RAG
8151,P541,Q4128699,RAG
1113,P541,Q15261477,RAG
384,P541,Q28222136,RAG
1899,P541,Q15261477,RAG
4974,P541,Q15261477,RAG
505,P541,Q28222130,RAG
367,P541,Q28222080,RAG
1000,P541,Q15261477,RAG
818,P541,Q15261477,RAG
369,P541,Q7893160,RAG
2217,P541,Q6808714,RAG
243,P541,Q15261477,RAG
192,P541,Q28221923,RAG
316,P541,Q28221987,RAG
1215,P541,Q28221992,RAG
718,P541,Q28221923,RAG
816,P541,Q28221929,RAG
1499,P541,Q28222030,RAG
376,P541,Q15261477,RAG
14537,P541,Q15261477,RAG
329,P541,Q28221992,RAG
947,P541,Q15261477,RAG
290,P541,Q28221964,RAG
3704,P541,Q15261477,RAG
272,P541,Q28222017,RAG
365,P541,Q28222142,RAG
2758,P541,Q28222023,RAG
479,P541,Q28222130,RAG
1331,P541,Q28221929,RAG
423,P541,Q28222017,RAG
220,P541,Q15261477,RAG
558,P541,Q1076105,RAG
298,P541,Q28222187,RAG
176,P541,Q15261477,RAG
395,P541,Q28222142,RAG
2526,P541,Q15261477,RAG
1038,P541,Q28222160,RAG
424,P541,Q28222179,RAG
1417,P541,Q28222087,RAG
187,P541,Q40231,RAG
339,P541,Q459555,RAG
265,P541,Q1128324,RAG
663,P541,Q28221916,RAG
2357,P541,Q28221954,RAG
1308,P541,Q28221923,RAG
1370,P541,Q28222179,RAG
190,P541,Q28221942,RAG
3236,P541,Q27962800,RAG
1870,P541,Q15261477,RAG
1165,P541,Q15261477,RAG
493,P541,Q28221916,RAG
1106,P541,Q28222148,RAG
1975,P541,Q29054285,RAG
304,P541,Q1128324,RAG
160,P541,Q28222073,RAG
341,P541,Q28222036,RAG
